tender_id,tender_risk_score,tender_risk_level,vendor_count,max_vendor_risk,avg_vendor_risk,high_risk_vendors,suspicious_vendors,judul,instansi,tanggal,nilai_hps,sumber
NORMAL-2024-00772,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 772,Satuan Kerja PUPR DKI,2023-12-28,9806034301.0,demo
NORMAL-2024-00773,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 773,Dinas SDA DKI Jakarta,2023-11-07,32390375723.0,demo
NORMAL-2024-00774,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 774,Dinas SDA DKI Jakarta,2024-06-18,13113153425.0,demo
NORMAL-2024-00775,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 775,BPTJ DKI Jakarta,2023-09-16,40580652636.0,demo
NORMAL-2024-00776,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 776,Dinas SDA DKI Jakarta,2023-04-09,19306114959.0,demo
NORMAL-2024-00777,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 777,Dinas Cipta Karya Jakarta Selatan,2024-11-28,49493842306.0,demo
NORMAL-2024-00778,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 778,Dinas Perumahan Rakyat DKI Jakarta,2023-02-15,24062617068.0,demo
NORMAL-2024-00779,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 779,Dinas SDA DKI Jakarta,2024-01-01,37789705704.0,demo
NORMAL-2024-00780,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 780,Dinas Perumahan Rakyat DKI Jakarta,2024-01-11,31542963028.0,demo
NORMAL-2024-00781,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 781,Dinas Cipta Karya Jakarta Selatan,2023-06-07,21045115552.0,demo
NORMAL-2024-00782,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 782,Dinas Perumahan Rakyat DKI Jakarta,2024-04-04,21531872709.0,demo
NORMAL-2024-00783,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 783,Dinas Cipta Karya Jakarta Selatan,2024-07-27,24226422984.0,demo
NORMAL-2024-00784,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 784,Dinas Bina Marga Jakarta Utara,2023-08-14,35089388225.0,demo
NORMAL-2024-00785,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 785,BPTJ DKI Jakarta,2023-12-12,1983025865.0,demo
NORMAL-2024-00786,0.35,LOW,6,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 786,Dinas Cipta Karya Jakarta Selatan,2023-03-26,34553841881.0,demo
NORMAL-2024-00787,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Cipta Karya Jakarta Selatan Paket 787,Dinas Cipta Karya Jakarta Selatan,2024-07-12,40731910816.0,demo
NORMAL-2024-00788,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas SDA DKI Jakarta Paket 788,Dinas SDA DKI Jakarta,2023-04-01,18392603679.0,demo
NORMAL-2024-00789,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 789,Dinas Perumahan Rakyat DKI Jakarta,2024-02-25,30304074592.0,demo
NORMAL-2024-00790,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi BPTJ DKI Jakarta Paket 790,BPTJ DKI Jakarta,2024-10-02,36797607346.0,demo
NORMAL-2024-00791,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 791,Dinas Bina Marga Jakarta Utara,2024-01-13,36251349065.0,demo
NORMAL-2024-00792,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Bina Marga Jakarta Utara Paket 792,Dinas Bina Marga Jakarta Utara,2023-10-28,9987766802.0,demo
NORMAL-2024-00793,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 793,Dinas PU DKI Jakarta,2024-11-20,34568736444.0,demo
NORMAL-2024-00794,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 794,Dinas Perumahan Rakyat DKI Jakarta,2024-06-22,13256996066.0,demo
NORMAL-2024-00795,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Dinas Perumahan Rakyat DKI Jakarta Paket 795,Dinas Perumahan Rakyat DKI Jakarta,2024-08-30,5025225067.0,demo
NORMAL-2024-00796,0.35,LOW,3,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 796,Dinas PU DKI Jakarta,2023-07-09,10830825914.0,demo
NORMAL-2024-00797,0.35,LOW,8,0.35,0.35,0,,Pekerjaan Konstruksi Satuan Kerja PUPR DKI Paket 797,Satuan Kerja PUPR DKI,2023-12-08,23877514083.0,demo
NORMAL-2024-00798,0.35,LOW,7,0.35,0.35,0,,Pekerjaan Konstruksi Kementerian PUPR — Balai Besar Paket 798,Kementerian PUPR — Balai Besar,2023-12-18,41984228863.0,demo
NORMAL-2024-00799,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 799,Dinas PU DKI Jakarta,2024-01-11,31708658900.0,demo
NORMAL-2024-00800,0.35,LOW,5,0.35,0.35,0,,Pekerjaan Konstruksi Dinas PU DKI Jakarta Paket 800,Dinas PU DKI Jakarta,2024-06-16,44304397963.0,demo
RINGA-2024-00001,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 1,Dinas Perumahan Rakyat DKI Jakarta,2024-06-05,27739423834.0,demo
RINGA-2024-00002,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 2,Dinas Bina Marga Jakarta Utara,2024-07-21,745471267.0,demo
RINGA-2024-00003,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 3,Dinas Bina Marga Jakarta Utara,2024-09-21,36330938165.0,demo
RINGA-2024-00004,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 4,Dinas Bina Marga Jakarta Utara,2024-08-10,9498012761.0,demo
RINGA-2024-00005,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 5,Dinas Perumahan Rakyat DKI Jakarta,2023-04-02,44512993476.0,demo
RINGA-2024-00006,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 6,Dinas Cipta Karya Jakarta Selatan,2023-06-29,44581714030.0,demo
RINGA-2024-00007,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 7,Dinas Cipta Karya Jakarta Selatan,2024-02-12,32191853794.0,demo
RINGA-2024-00008,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 8,Dinas Bina Marga Jakarta Utara,2024-10-27,12576108873.0,demo
RINGA-2024-00009,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 9,Dinas Perumahan Rakyat DKI Jakarta,2023-12-16,1982024753.0,demo
RINGA-2024-00010,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 10,Dinas PU DKI Jakarta,2023-08-10,1239188379.0,demo
RINGA-2024-00011,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 11,Dinas Cipta Karya Jakarta Selatan,2023-09-04,29586754985.0,demo
RINGA-2024-00012,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 12,Dinas Perumahan Rakyat DKI Jakarta,2023-03-06,49922952862.0,demo
RINGA-2024-00013,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 13,Dinas PU DKI Jakarta,2024-01-20,26626712663.0,demo
RINGA-2024-00014,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 14,Dinas Perumahan Rakyat DKI Jakarta,2024-10-19,20851180665.0,demo
RINGA-2024-00015,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 15,Dinas Perumahan Rakyat DKI Jakarta,2023-05-24,36438049938.0,demo
RINGA-2024-00016,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 16,Dinas PU DKI Jakarta,2023-06-14,28488357835.0,demo
RINGA-2024-00017,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 17,Dinas Bina Marga Jakarta Utara,2024-01-02,35888486092.0,demo
RINGA-2024-00018,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 18,Dinas Cipta Karya Jakarta Selatan,2023-01-01,19301562682.0,demo
RINGA-2024-00019,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 19,Dinas Bina Marga Jakarta Utara,2023-11-11,13597634266.0,demo
RINGA-2024-00020,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 20,Dinas PU DKI Jakarta,2023-08-31,22861062789.0,demo
RINGA-2024-00021,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 21,Dinas PU DKI Jakarta,2023-01-15,41780914050.0,demo
RINGA-2024-00022,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 22,Dinas Perumahan Rakyat DKI Jakarta,2023-08-28,38014983558.0,demo
RINGA-2024-00023,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 23,Dinas PU DKI Jakarta,2024-05-19,39387580453.0,demo
RINGA-2024-00024,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 24,Dinas Cipta Karya Jakarta Selatan,2023-01-16,18571772239.0,demo
RINGA-2024-00025,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 25,Dinas Bina Marga Jakarta Utara,2023-01-16,38975685549.0,demo
RINGA-2024-00026,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 26,Dinas Perumahan Rakyat DKI Jakarta,2024-04-12,37870669241.0,demo
RINGA-2024-00027,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 27,Dinas PU DKI Jakarta,2023-12-05,40020062392.0,demo
RINGA-2024-00028,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 28,Dinas PU DKI Jakarta,2024-10-24,4658699300.0,demo
RINGA-2024-00029,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 29,Dinas Cipta Karya Jakarta Selatan,2023-01-27,46728265911.0,demo
RINGA-2024-00030,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 30,Dinas Perumahan Rakyat DKI Jakarta,2023-06-07,41933727758.0,demo
RINGA-2024-00031,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 31,Dinas Cipta Karya Jakarta Selatan,2024-01-13,3067664999.0,demo
RINGA-2024-00032,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 32,Dinas Bina Marga Jakarta Utara,2024-01-19,13781960774.0,demo
RINGA-2024-00033,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 33,Dinas Cipta Karya Jakarta Selatan,2024-11-30,26868803804.0,demo
RINGA-2024-00034,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 34,Dinas Bina Marga Jakarta Utara,2024-05-09,9305979596.0,demo
RINGA-2024-00035,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 35,Dinas PU DKI Jakarta,2024-07-27,35675456739.0,demo
RINGA-2024-00036,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 36,Dinas Cipta Karya Jakarta Selatan,2023-11-10,31592323671.0,demo
RINGA-2024-00037,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 37,Dinas PU DKI Jakarta,2023-03-30,42008859545.0,demo
RINGA-2024-00038,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 38,Dinas Cipta Karya Jakarta Selatan,2024-03-05,24054853764.0,demo
RINGA-2024-00039,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 39,Dinas PU DKI Jakarta,2023-10-18,47544146140.0,demo
RINGA-2024-00040,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 40,Dinas Cipta Karya Jakarta Selatan,2024-05-04,832963124.0,demo
RINGA-2024-00041,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 41,Dinas Bina Marga Jakarta Utara,2024-08-20,25568752062.0,demo
RINGA-2024-00042,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 42,Dinas Bina Marga Jakarta Utara,2024-07-08,31792533840.0,demo
RINGA-2024-00043,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 43,Dinas Perumahan Rakyat DKI Jakarta,2023-12-07,1757089356.0,demo
RINGA-2024-00044,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 44,Dinas PU DKI Jakarta,2023-11-30,43490012226.0,demo
RINGA-2024-00045,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 45,Dinas Bina Marga Jakarta Utara,2024-06-16,26477198728.0,demo
RINGA-2024-00046,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 46,Dinas PU DKI Jakarta,2023-05-13,18631558306.0,demo
RINGA-2024-00047,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 47,Dinas PU DKI Jakarta,2023-05-17,9925974059.0,demo
RINGA-2024-00048,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 48,Dinas Perumahan Rakyat DKI Jakarta,2023-09-26,24732123635.0,demo
RINGA-2024-00049,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 49,Dinas Bina Marga Jakarta Utara,2024-05-06,23480940781.0,demo
RINGA-2024-00050,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 50,Dinas Perumahan Rakyat DKI Jakarta,2024-01-27,45032747161.0,demo
RINGA-2024-00051,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 51,Dinas Perumahan Rakyat DKI Jakarta,2023-08-11,46326851420.0,demo
RINGA-2024-00052,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 52,Dinas PU DKI Jakarta,2024-03-13,40070446623.0,demo
RINGA-2024-00053,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 53,Dinas Cipta Karya Jakarta Selatan,2023-11-24,28019234773.0,demo
RINGA-2024-00054,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 54,Dinas Bina Marga Jakarta Utara,2023-09-25,43338942078.0,demo
RINGA-2024-00055,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 55,Dinas Cipta Karya Jakarta Selatan,2023-02-26,16889931475.0,demo
RINGA-2024-00056,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 56,Dinas Cipta Karya Jakarta Selatan,2023-05-14,7887359089.0,demo
RINGA-2024-00057,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 57,Dinas Perumahan Rakyat DKI Jakarta,2024-06-15,25421305098.0,demo
RINGA-2024-00058,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 58,Dinas PU DKI Jakarta,2023-07-26,1358182432.0,demo
RINGA-2024-00059,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 59,Dinas PU DKI Jakarta,2023-01-24,39057769022.0,demo
RINGA-2024-00060,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 60,Dinas Cipta Karya Jakarta Selatan,2023-01-06,29039184187.0,demo
RINGA-2024-00061,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 61,Dinas Perumahan Rakyat DKI Jakarta,2024-02-24,23594364317.0,demo
RINGA-2024-00062,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 62,Dinas Cipta Karya Jakarta Selatan,2023-12-18,33255024849.0,demo
RINGA-2024-00063,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 63,Dinas Perumahan Rakyat DKI Jakarta,2024-10-28,43905189476.0,demo
RINGA-2024-00064,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 64,Dinas Bina Marga Jakarta Utara,2023-01-09,29033262766.0,demo
RINGA-2024-00065,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 65,Dinas Perumahan Rakyat DKI Jakarta,2023-03-09,40617998255.0,demo
RINGA-2024-00066,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 66,Dinas Bina Marga Jakarta Utara,2024-07-16,16668627580.0,demo
RINGA-2024-00067,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 67,Dinas Perumahan Rakyat DKI Jakarta,2023-05-07,18410217705.0,demo
RINGA-2024-00068,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 68,Dinas PU DKI Jakarta,2024-02-27,11795961812.0,demo
RINGA-2024-00069,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 69,Dinas Bina Marga Jakarta Utara,2023-02-03,12860023271.0,demo
RINGA-2024-00070,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 70,Dinas Bina Marga Jakarta Utara,2024-01-16,14609658588.0,demo
RINGA-2024-00071,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 71,Dinas PU DKI Jakarta,2023-02-09,10757362867.0,demo
RINGA-2024-00072,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 72,Dinas PU DKI Jakarta,2024-11-17,18629072422.0,demo
RINGA-2024-00073,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 73,Dinas Cipta Karya Jakarta Selatan,2023-12-07,4445525091.0,demo
RINGA-2024-00074,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 74,Dinas Bina Marga Jakarta Utara,2024-06-28,43040524633.0,demo
RINGA-2024-00075,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 75,Dinas Cipta Karya Jakarta Selatan,2024-09-13,20427702704.0,demo
RINGA-2024-00076,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 76,Dinas Perumahan Rakyat DKI Jakarta,2023-01-20,2088189154.0,demo
RINGA-2024-00077,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 77,Dinas Perumahan Rakyat DKI Jakarta,2023-05-08,45739505164.0,demo
RINGA-2024-00078,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 78,Dinas Bina Marga Jakarta Utara,2023-09-13,33551629449.0,demo
RINGA-2024-00079,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 79,Dinas Perumahan Rakyat DKI Jakarta,2024-10-16,11572195866.0,demo
RINGA-2024-00080,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 80,Dinas PU DKI Jakarta,2023-06-02,11206037495.0,demo
RINGA-2024-00081,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 81,Dinas Bina Marga Jakarta Utara,2024-08-19,28638895487.0,demo
RINGA-2024-00082,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 82,Dinas Perumahan Rakyat DKI Jakarta,2024-07-07,42290418632.0,demo
RINGA-2024-00083,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 83,Dinas PU DKI Jakarta,2023-08-29,18784160751.0,demo
RINGA-2024-00084,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 84,Dinas Bina Marga Jakarta Utara,2024-11-08,25656766195.0,demo
RINGA-2024-00085,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 85,Dinas Cipta Karya Jakarta Selatan,2024-08-07,49151372062.0,demo
RINGA-2024-00086,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 86,Dinas Cipta Karya Jakarta Selatan,2024-01-25,28389740227.0,demo
RINGA-2024-00087,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 87,Dinas Cipta Karya Jakarta Selatan,2024-04-19,36447169477.0,demo
RINGA-2024-00088,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 88,Dinas PU DKI Jakarta,2023-12-30,21643907861.0,demo
RINGA-2024-00089,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 89,Dinas Perumahan Rakyat DKI Jakarta,2024-08-17,39994277045.0,demo
RINGA-2024-00090,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 90,Dinas Cipta Karya Jakarta Selatan,2023-09-29,46810047033.0,demo
RINGA-2024-00091,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 91,Dinas Cipta Karya Jakarta Selatan,2024-10-07,20628232406.0,demo
RINGA-2024-00092,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 92,Dinas Perumahan Rakyat DKI Jakarta,2023-06-04,49534462354.0,demo
RINGA-2024-00093,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 93,Dinas Cipta Karya Jakarta Selatan,2024-01-02,33228466190.0,demo
RINGA-2024-00094,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 94,Dinas Bina Marga Jakarta Utara,2023-11-25,28036541837.0,demo
RINGA-2024-00095,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 95,Dinas Cipta Karya Jakarta Selatan,2024-12-14,14813032404.0,demo
RINGA-2024-00096,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 96,Dinas Bina Marga Jakarta Utara,2024-08-31,27142887249.0,demo
RINGA-2024-00097,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 97,Dinas PU DKI Jakarta,2023-08-20,42066864246.0,demo
RINGA-2024-00098,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 98,Dinas Perumahan Rakyat DKI Jakarta,2023-11-16,46550334663.0,demo
RINGA-2024-00099,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 99,Dinas Cipta Karya Jakarta Selatan,2023-03-01,42318515029.0,demo
RINGA-2024-00100,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 100,Dinas Perumahan Rakyat DKI Jakarta,2023-08-01,21351816874.0,demo
RINGA-2024-00101,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 101,Dinas Bina Marga Jakarta Utara,2023-05-20,15286312068.0,demo
RINGA-2024-00102,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 102,Dinas Perumahan Rakyat DKI Jakarta,2023-02-21,16680287034.0,demo
RINGA-2024-00103,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 103,Dinas Bina Marga Jakarta Utara,2023-11-23,48255513030.0,demo
RINGA-2024-00104,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 104,Dinas Cipta Karya Jakarta Selatan,2024-03-04,17157112987.0,demo
RINGA-2024-00105,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 105,Dinas Cipta Karya Jakarta Selatan,2023-06-05,15058560140.0,demo
RINGA-2024-00106,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 106,Dinas Bina Marga Jakarta Utara,2024-12-27,49182949651.0,demo
RINGA-2024-00107,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 107,Dinas Perumahan Rakyat DKI Jakarta,2024-07-26,6828681463.0,demo
RINGA-2024-00108,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 108,Dinas Perumahan Rakyat DKI Jakarta,2023-03-19,7790099901.0,demo
RINGA-2024-00109,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 109,Dinas Perumahan Rakyat DKI Jakarta,2024-06-29,2880637529.0,demo
RINGA-2024-00110,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 110,Dinas Bina Marga Jakarta Utara,2023-10-02,2833879326.0,demo
RINGA-2024-00111,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 111,Dinas Cipta Karya Jakarta Selatan,2024-12-31,49243911562.0,demo
RINGA-2024-00112,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 112,Dinas Cipta Karya Jakarta Selatan,2024-05-16,8901191350.0,demo
RINGA-2024-00113,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 113,Dinas PU DKI Jakarta,2024-09-13,39309889247.0,demo
RINGA-2024-00114,0.35,LOW,6,0.35,0.35,0,,Konstruksi Jalan & Jembatan Paket RING-A 114,Dinas Cipta Karya Jakarta Selatan,2023-10-01,31394383484.0,demo
